Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,4,20,12,0,46,0,46,89,740,431,6,4,62.44,0,0.115,4,90.88,6,1010
2015,4,20,13,0,164,0,165,98,825,609,6,4,51.73,0,0.115,4.4,92.14,6,1010
2015,4,20,14,0,227,10,235,116,847,746,4,5,42.02,0,0.115,4.4,94.22,6,1010
2015,4,20,15,0,286,17,301,164,797,822,7,5,34.4,0,0.115,4.6,90.27,7,1010
2015,4,20,16,0,189,6,195,196,761,851,6,5,30.67,0,0.115,5,93.15,7,1010
2015,4,20,17,0,259,13,271,209,732,828,6,6,32.26,0,0.115,5.2,91.11,8,1010
2015,4,20,18,0,170,3,172,209,692,752,6,7,38.49,0,0.115,5.3,95.1,8,1010
2015,4,20,19,0,118,0,118,197,636,628,6,7,47.49,0,0.115,5.5,97.75,8,1000
2015,4,20,20,0,62,0,62,169,559,467,6,7,57.87,0,0.115,5.7,99.54,8,1000
2015,4,20,21,0,50,0,50,133,416,283,7,8,68.84,0,0.115,5.6,100,8,1000
2015,4,20,22,0,9,0,9,72,202,107,7,8,79.94,4,0.115,5.4,100,8,1000
2015,4,20,23,0,0,0,0,0,0,0,7,8,90.81,0,0.115,5.2,100,8,1000
2015,4,21,0,0,0,0,0,0,0,0,4,8,101.12,0,0.115,5.1,96.87,8,1000
2015,4,21,1,0,0,0,0,0,0,0,4,8,110.43,0,0.115,5.3,98.12,9,1000
2015,4,21,2,0,0,0,0,0,0,0,7,9,118.18,0,0.115,5.4,100,9,1000
2015,4,21,3,0,0,0,0,0,0,0,6,9,123.63,0,0.115,5.1,100,9,1000
2015,4,21,4,0,0,0,0,0,0,0,7,9,126.05,0,0.115,4.7,100,9,1000
2015,4,21,5,0,0,0,0,0,0,0,7,9,125.01,0,0.115,4.1,100,9,1000
2015,4,21,6,0,0,0,0,0,0,0,6,9,120.69,0,0.115,3.5,100,9,990
2015,4,21,7,0,0,0,0,0,0,0,6,9,113.77,0,0.115,3,100,9,990
2015,4,21,8,0,0,0,0,0,0,0,6,9,105,0,0.115,2.9,100,9,990
2015,4,21,9,0,0,0,0,0,0,0,6,9,95.03,0,0.115,2.9,100,9,990
2015,4,21,10,0,21,0,21,38,137,52,7,9,84.33,0,0.115,2.8,100,9,990
2015,4,21,11,0,107,39,118,92,439,219,4,9,73.27,0,0.115,2.8,100,10,990
2015,4,21,12,0,9,0,9,131,583,404,7,11,62.18,0,0.115,3,100,11,990
2015,4,21,13,0,174,637,571,174,637,571,0,11,51.45,0,0.115,3.3,100,12,990
2015,4,21,14,0,185,710,715,185,710,715,0,12,41.71,0,0.115,3,94.55,13,990
2015,4,21,15,0,159,805,826,159,805,826,1,12,34.07,0,0.115,2.7,88.2,14,990
2015,4,21,16,0,429,120,533,181,793,865,2,11,30.33,0,0.115,2.1,86.34,14,990
2015,4,21,17,0,417,126,525,189,780,851,2,11,31.95,4,0.115,1.8,79.16,15,990
2015,4,21,18,0,213,702,765,213,702,765,2,10,38.23,4,0.115,1.8,75.78,15,990
2015,4,21,19,0,208,627,634,208,627,634,2,10,47.27,4,0.115,1.8,73.02,15,990
2015,4,21,20,0,187,523,466,187,523,466,0,9,57.67,0,0.115,1.7,76.6,14,990
2015,4,21,21,0,137,407,285,137,407,285,0,9,68.66,0,0.115,1.6,82,13,990
2015,4,21,22,0,71,197,106,71,197,106,0,10,79.75,0,0.115,1.5,94.87,11,1000
2015,4,21,23,0,0,0,0,0,0,0,0,9,90.61,0,0.115,1.5,97.49,10,1000
2015,4,22,0,0,0,0,0,0,0,0,0,8,100.9,0,0.115,1.5,99.6,9,1000
2015,4,22,1,0,0,0,0,0,0,0,4,8,110.19,0,0.115,1.5,100,8,1000
2015,4,22,2,0,0,0,0,0,0,0,4,7,117.9,0,0.115,1.4,100,7,1000
2015,4,22,3,0,0,0,0,0,0,0,4,6,123.32,0,0.115,1.3,100,6,1000
2015,4,22,4,0,0,0,0,0,0,0,0,6,125.71,0,0.115,1.2,100,6,1000
2015,4,22,5,0,0,0,0,0,0,0,0,5,124.66,0,0.115,1.1,96.79,6,1000
2015,4,22,6,0,0,0,0,0,0,0,0,4,120.36,0,0.115,1.1,100,5,1000
2015,4,22,7,0,0,0,0,0,0,0,0,4,113.46,0,0.115,1.1,98.61,5,1000
2015,4,22,8,0,0,0,0,0,0,0,0,4,104.71,0,0.115,1.2,100,4,1000
2015,4,22,9,0,0,0,0,0,0,0,1,4,94.76,0,0.115,1.4,100,4,1000
2015,4,22,10,0,41,143,56,41,143,56,0,4,84.07,0,0.115,1.5,96.25,5,1000
2015,4,22,11,0,104,432,230,104,432,230,0,4,73.01,0,0.115,1.3,86.85,7,1000
2015,4,22,12,0,126,651,432,126,651,432,0,5,61.91,0,0.115,1.4,73.75,10,1000
2015,4,22,13,0,136,768,618,136,768,618,0,5,51.18,0,0.115,1.8,65.34,12,1000
2015,4,22,14,0,149,821,765,149,821,765,0,5,41.42,0,0.115,2.3,60.98,13,1000
2015,4,22,15,0,127,903,877,127,903,877,0,5,33.75,1,0.115,2.6,61.1,13,1000
2015,4,22,16,0,139,898,917,139,898,917,0,5,29.99,0,0.115,2.9,57.52,14,1000
2015,4,22,17,0,142,887,898,142,887,898,0,5,31.64,0,0.115,3.2,57.33,14,1000
2015,4,22,18,0,384,199,541,134,870,821,2,6,37.97,0,0.115,3.6,62.73,13,1000
2015,4,22,19,0,128,820,687,128,820,687,0,7,47.05,0,0.115,3.9,66.98,13,1000
2015,4,22,20,0,164,528,448,122,722,511,7,7,57.48,0,0.115,3.9,76.32,12,990
2015,4,22,21,0,99,521,290,113,537,310,8,8,68.47,0,0.115,3.6,84.57,11,990
2015,4,22,22,0,71,229,112,69,284,121,7,8,79.56,4,0.115,3.5,91.14,10,990
2015,4,22,23,0,0,0,0,0,0,0,6,8,90.41,0,0.115,3.6,95.05,9,990
2015,4,23,0,0,0,0,0,0,0,0,6,7,100.68,0,0.123,3.6,89.14,9,990
2015,4,23,1,0,0,0,0,0,0,0,4,6,109.94,0,0.123,3.6,91.46,8,990
2015,4,23,2,0,0,0,0,0,0,0,4,7,117.62,0,0.123,3.4,94.02,8,990
2015,4,23,3,0,0,0,0,0,0,0,0,7,123.01,0,0.123,2.9,100,7,990
2015,4,23,4,0,0,0,0,0,0,0,0,7,125.38,0,0.123,2.7,100,7,990
2015,4,23,5,0,0,0,0,0,0,0,3,6,124.32,0,0.123,2.7,100,6,990
2015,4,23,6,0,0,0,0,0,0,0,8,6,120.03,0,0.123,2.9,100,6,990
2015,4,23,7,0,0,0,0,0,0,0,0,4,113.15,0,0.123,3.3,100,5,990
2015,4,23,8,0,0,0,0,0,0,0,0,4,104.42,0,0.123,3.1,100,4,990
2015,4,23,9,0,0,0,0,0,0,0,4,4,94.49,0,0.123,2.8,100,4,990
2015,4,23,10,0,35,23,38,39,236,65,4,3,83.81,0,0.123,2.8,97.56,4,990
2015,4,23,11,0,81,564,249,81,564,249,1,3,72.76,0,0.123,3.2,88.07,5,1000
2015,4,23,12,0,100,739,452,100,739,452,0,1,61.66,0,0.123,3.2,74.42,6,1000
2015,4,23,13,0,273,65,315,110,837,638,4,0,50.91,0,0.123,2.9,65.41,7,990
2015,4,23,14,0,152,0,153,120,884,787,4,0,41.12,0,0.123,2.6,63.88,7,990
2015,4,23,15,0,145,1,146,130,904,885,4,0,33.42,0,0.123,2.5,59.14,8,990
2015,4,23,16,0,232,10,242,140,902,924,4,0,29.65,0,0.123,2.5,58.91,8,990
2015,4,23,17,0,170,5,174,146,886,903,8,0,31.33,0,0.123,2.4,58.82,8,990
2015,4,23,18,0,365,307,609,150,848,822,4,0,37.72,0,0.123,2.4,58.66,8,990
2015,4,23,19,0,157,0,158,141,805,692,4,0,46.84,0,0.123,2.5,62.52,7,990
2015,4,23,20,0,98,0,98,120,745,523,4,0,57.29,0,0.123,2.5,62.48,7,990
2015,4,23,21,0,49,0,49,94,638,330,4,0,68.29,0,0.123,2.6,67.08,6,1000
2015,4,23,22,0,16,0,16,56,435,137,8,0,79.38,4,0.123,2.9,72.9,5,1000
2015,4,23,23,0,0,0,0,0,0,0,4,0,90.22,0,0.123,3.2,79.15,4,1000
2015,4,24,0,0,0,0,0,0,0,0,4,0,100.47,0,0.123,3.5,79.07,4,1000
2015,4,24,1,0,0,0,0,0,0,0,1,0,109.7,0,0.123,3.6,83,3,1000
2015,4,24,2,0,0,0,0,0,0,0,1,0,117.35,0,0.123,3.8,85.69,2,1000
2015,4,24,3,0,0,0,0,0,0,0,4,0,122.7,0,0.123,3.9,83.07,2,1000
2015,4,24,4,0,0,0,0,0,0,0,4,0,125.05,0,0.123,3.8,88.7,1,1000
2015,4,24,5,0,0,0,0,0,0,0,4,0,123.99,0,0.123,3.7,88.93,1,1000
2015,4,24,6,0,0,0,0,0,0,0,0,0,119.71,0,0.123,3.6,89.24,1,1000
2015,4,24,7,0,0,0,0,0,0,0,0,0,112.84,0,0.123,3.6,89.7,1,1000
2015,4,24,8,0,0,0,0,0,0,0,4,0,104.14,0,0.123,3.5,89.97,1,1000
2015,4,24,9,0,0,0,0,0,0,0,4,0,94.22,0,0.123,3.6,90.74,1,1000
2015,4,24,10,0,38,126,52,39,289,71,4,0,83.55,0,0.123,3.8,91.09,1,1000
2015,4,24,11,0,75,608,258,75,608,258,0,0,72.51,0,0.123,4,79.66,3,1000
2015,4,24,12,0,93,768,461,93,768,461,0,0,61.41,0,0.123,4.1,73.02,4,1000
2015,4,24,13,0,251,393,501,105,854,646,4,0,50.65,0,0.123,3.9,66.41,5,1000
2015,4,24,14,0,112,902,795,112,902,795,0,0,40.83,0,0.123,3.5,61.53,6,1000
2015,4,24,15,0,108,945,899,108,945,899,1,0,33.1,0,0.123,2.9,58.41,7,1000
2015,4,24,16,0,426,98,512,111,952,941,4,0,29.32,0,0.123,2.3,56.21,8,1000
2015,4,24,17,0,385,365,699,115,939,920,2,0,31.03,4,0.123,1.9,57.48,8,1000
2015,4,24,18,0,344,374,642,106,931,845,2,0,37.46,4,0.123,1.8,58.29,8,1000
2015,4,24,19,0,236,506,584,104,886,712,2,0,46.63,0,0.123,1.8,62.9,7,1000
2015,4,24,20,0,95,816,539,95,816,539,0,0,57.1,0,0.123,2,63.14,7,1000
2015,4,24,21,0,149,178,216,80,699,341,4,0,68.11,0,0.123,2.3,67.26,6,1000
2015,4,24,22,0,61,0,61,52,487,143,4,0,79.2,4,0.123,2.7,72.02,5,1000
2015,4,24,23,0,0,0,0,0,0,0,4,0,90.02,0,0.123,3,78.11,4,1000
2015,4,25,0,0,0,0,0,0,0,0,0,0,100.25,0,0.123,3.3,84.43,3,1000
2015,4,25,1,0,0,0,0,0,0,0,4,0,109.46,0,0.123,3.4,85.08,3,1000
2015,4,25,2,0,0,0,0,0,0,0,4,0,117.07,0,0.123,3.5,89.51,2,1000
2015,4,25,3,0,0,0,0,0,0,0,4,0,122.4,0,0.123,3.5,86.36,2,1000
2015,4,25,4,0,0,0,0,0,0,0,1,0,124.72,0,0.123,3.5,90.3,1,1000
2015,4,25,5,0,0,0,0,0,0,0,4,0,123.66,0,0.123,3.4,88.45,1,1000
2015,4,25,6,0,0,0,0,0,0,0,1,0,119.39,0,0.123,3.3,87.31,1,1000
2015,4,25,7,0,0,0,0,0,0,0,1,0,112.54,0,0.123,3.1,93.71,0,1000
2015,4,25,8,0,0,0,0,0,0,0,1,0,103.86,0,0.123,3.1,93.71,0,1000
2015,4,25,9,0,0,0,0,0,0,0,1,0,93.96,0,0.123,3.1,93.01,0,1000
2015,4,25,10,0,36,356,77,36,356,77,0,-1,83.3,0,0.123,3.1,92.37,0,1000
2015,4,25,11,0,69,648,266,69,648,266,0,-1,72.26,0,0.123,3.1,78.34,2,1000
2015,4,25,12,0,88,789,468,88,789,468,0,-1,61.16,0,0.123,2.9,66.21,4,1000
2015,4,25,13,0,99,868,653,99,868,653,0,-1,50.38,0,0.123,2.5,58.27,6,1000
2015,4,25,14,0,105,916,801,105,916,801,0,-1,40.55,0,0.123,2.1,56.68,7,1000
2015,4,25,15,0,104,949,902,104,949,902,0,0,32.79,0,0.123,1.5,57.13,8,1000
2015,4,25,16,0,386,385,723,109,951,941,2,0,28.99,0,0.123,1.2,56.2,9,1000
2015,4,25,17,0,346,31,373,115,934,918,4,1,30.73,0,0.123,1,54.57,10,1000
2015,4,25,18,0,353,54,396,111,915,840,4,1,37.22,0,0.123,1,55.96,10,1000
2015,4,25,19,0,245,18,257,111,863,706,4,1,46.42,0,0.123,0.9,57.54,10,1000
2015,4,25,20,0,215,37,236,101,793,534,4,2,56.91,0,0.123,0.8,63.53,9,1000
2015,4,25,21,0,54,0,54,85,672,338,4,3,67.93,0,0.123,0.7,71.09,8,1000
2015,4,25,22,0,58,0,58,55,454,142,4,4,79.01,4,0.123,0.7,84.37,7,1000
2015,4,25,23,0,0,0,0,0,0,0,4,4,89.83,0,0.123,0.9,97.71,5,1000
2015,4,26,0,0,0,0,0,0,0,0,4,4,100.04,0,0.123,1.1,94.82,5,1000
2015,4,26,1,0,0,0,0,0,0,0,4,3,109.22,0,0.123,1.4,99.47,4,1000
2015,4,26,2,0,0,0,0,0,0,0,4,3,116.8,0,0.123,1.5,96.41,4,1000
2015,4,26,3,0,0,0,0,0,0,0,4,2,122.1,0,0.123,1.5,100,3,1000
2015,4,26,4,0,0,0,0,0,0,0,0,2,124.4,0,0.123,1.6,99.03,3,1000
2015,4,26,5,0,0,0,0,0,0,0,1,2,123.33,0,0.123,1.7,100,2,1000
2015,4,26,6,0,0,0,0,0,0,0,4,2,119.07,0,0.123,1.8,100,2,1000
2015,4,26,7,0,0,0,0,0,0,0,4,2,112.25,0,0.123,1.9,100,2,1000
2015,4,26,8,0,0,0,0,0,0,0,1,1,103.58,0,0.123,1.9,100,1,1000
2015,4,26,9,0,0,0,0,0,0,0,1,1,93.7,0,0.123,1.9,100,1,1000
2015,4,26,10,0,38,342,80,38,342,80,0,1,83.06,0,0.123,1.7,92.65,3,1000
2015,4,26,11,0,71,634,267,71,634,267,0,2,72.02,0,0.123,1.3,82.3,5,1000
2015,4,26,12,0,92,771,467,92,771,467,0,2,60.91,0,0.123,0.9,69.03,8,1000
2015,4,26,13,0,247,420,517,108,843,648,4,2,50.13,0,0.123,0.8,65.41,9,1000
2015,4,26,14,0,365,221,534,119,885,795,4,2,40.27,0,0.123,0.8,61.5,10,1000
2015,4,26,15,0,411,247,620,122,914,894,4,3,32.48,0,0.123,0.9,61.95,10,1000
2015,4,26,16,0,433,245,649,136,903,929,4,3,28.67,0,0.123,0.8,58.76,11,1000
2015,4,26,17,0,242,11,252,136,896,908,4,3,30.44,0,0.123,0.7,59.38,11,990
2015,4,26,18,0,124,0,124,142,855,825,4,3,36.97,0,0.123,0.7,59.96,11,990
2015,4,26,19,0,139,0,139,134,811,695,4,3,46.21,0,0.123,0.6,60.85,11,990
2015,4,26,20,0,232,67,269,116,746,526,4,4,56.73,0,0.123,0.5,62.3,11,990
2015,4,26,21,0,152,77,181,95,624,332,4,4,67.75,0,0.123,0.5,69.54,10,990
2015,4,26,22,0,65,0,65,60,414,140,4,6,78.83,0,0.123,0.6,83.66,9,990
2015,4,26,23,0,0,0,0,0,0,0,4,5,89.63,0,0.123,0.9,85.05,8,990
2015,4,27,0,0,0,0,0,0,0,0,4,5,99.83,0,0.123,1.2,89.94,7,990
2015,4,27,1,0,0,0,0,0,0,0,4,5,108.98,0,0.123,1.3,90.75,7,990
2015,4,27,2,0,0,0,0,0,0,0,4,5,116.53,0,0.123,1.4,97.59,6,990
2015,4,27,3,0,0,0,0,0,0,0,4,5,121.8,0,0.123,1.6,97.29,6,990
2015,4,27,4,0,0,0,0,0,0,0,4,5,124.08,0,0.123,1.7,96.37,6,990
2015,4,27,5,0,0,0,0,0,0,0,4,4,123.01,0,0.123,1.9,100,5,990
2015,4,27,6,0,0,0,0,0,0,0,4,4,118.76,0,0.123,2.2,99.51,5,990
2015,4,27,7,0,0,0,0,0,0,0,7,4,111.96,0,0.123,2.5,97.6,5,990
2015,4,27,8,0,0,0,0,0,0,0,1,4,103.31,0,0.123,2.6,100,4,990
2015,4,27,9,0,0,0,0,0,0,0,4,4,93.44,0,0.123,2.7,100,4,990
2015,4,27,10,0,17,0,17,38,362,83,4,4,82.81,0,0.123,2.5,95.53,5,990
2015,4,27,11,0,70,0,70,68,648,271,4,4,71.78,0,0.123,2.2,85.54,7,990
2015,4,27,12,0,211,140,280,85,785,470,4,4,60.68,0,0.123,2,80.22,8,990
2015,4,27,13,0,283,282,465,98,857,651,4,4,49.88,0,0.123,1.9,73.26,9,990
2015,4,27,14,0,355,80,416,108,895,795,4,4,40,0,0.123,1.7,68.35,10,990
2015,4,27,15,0,152,2,154,110,923,892,4,4,32.17,0,0.123,1.6,64.45,11,990
2015,4,27,16,0,224,10,234,120,918,928,4,4,28.34,0,0.123,1.6,65.65,11,990
2015,4,27,17,0,426,239,633,122,906,906,4,5,30.14,0,0.123,1.7,67.44,11,990
2015,4,27,18,0,228,10,236,106,907,833,4,5,36.73,0,0.123,1.9,74.45,10,990
2015,4,27,19,0,136,0,136,102,864,702,4,6,46.01,0,0.123,2.3,77.11,10,990
2015,4,27,20,0,89,0,89,88,811,535,4,6,56.54,0,0.123,2.7,84.53,9,990
2015,4,27,21,0,141,25,150,71,715,344,8,6,67.57,0,0.123,2.9,90.34,8,990
2015,4,27,22,0,25,0,25,48,521,151,8,6,78.65,0,0.123,2.9,89.67,8,990
2015,4,27,23,0,0,0,0,0,0,0,4,6,89.44,0,0.123,2.8,95.78,7,990
2015,4,28,0,0,0,0,0,0,0,0,0,6,99.62,0,0.123,2.8,96.32,7,990
2015,4,28,1,0,0,0,0,0,0,0,4,6,108.74,0,0.123,3,96.74,7,990
2015,4,28,2,0,0,0,0,0,0,0,4,6,116.26,0,0.123,3.2,97.06,7,990
2015,4,28,3,0,0,0,0,0,0,0,4,6,121.5,0,0.123,3.5,96.76,7,990
2015,4,28,4,0,0,0,0,0,0,0,4,6,123.76,0,0.123,3.9,100,6,990
2015,4,28,5,0,0,0,0,0,0,0,4,4,122.69,0,0.123,4.2,100,5,1000
2015,4,28,6,0,0,0,0,0,0,0,1,4,118.45,0,0.123,4.5,100,5,1000
2015,4,28,7,0,0,0,0,0,0,0,4,4,111.67,0,0.123,4.6,95.21,5,1000
2015,4,28,8,0,0,0,0,0,0,0,4,3,103.05,0,0.123,4.7,97.69,4,1000
2015,4,28,9,0,0,0,0,0,0,0,4,3,93.19,0,0.123,4.7,94.76,4,1000
2015,4,28,10,0,25,0,25,42,345,86,4,3,82.57,0,0.123,4.8,94.2,4,1000
2015,4,28,11,0,122,61,141,75,628,274,4,3,71.55,0,0.123,4.9,88.12,5,1000
2015,4,28,12,0,161,5,163,98,758,472,4,2,60.44,0,0.123,4.8,79.7,6,1000
2015,4,28,13,0,224,15,234,114,835,654,4,2,49.63,0,0.123,4.5,73.54,7,1000
2015,4,28,14,0,371,190,518,120,890,804,4,2,39.73,0,0.123,4.1,68.91,8,1000
2015,4,28,15,0,108,945,911,108,945,911,0,2,31.87,0,0.123,3.5,69.11,8,1000
2015,4,28,16,0,110,953,952,110,953,952,0,2,28.03,0,0.123,2.8,60.82,10,1000
2015,4,28,17,0,109,946,930,109,946,930,0,2,29.86,0,0.123,2.2,57.46,11,1000
2015,4,28,18,0,104,926,849,104,926,849,0,3,36.49,0,0.123,1.8,54.87,12,1000
2015,4,28,19,0,97,890,717,97,890,717,0,3,45.81,0,0.123,1.7,56.74,12,1000
2015,4,28,20,0,86,829,546,86,829,546,0,4,56.36,0,0.123,1.9,59.77,12,1000
2015,4,28,21,0,150,237,241,74,716,349,2,5,67.4,0,0.123,2.2,68.11,11,1000
2015,4,28,22,0,52,500,152,52,500,152,1,5,78.47,0,0.123,2.6,75.55,10,1000
2015,4,28,23,0,0,0,0,0,0,0,7,6,89.25,0,0.123,2.9,81.61,9,1000
2015,4,29,0,0,0,0,0,0,0,0,0,6,99.41,0,0.123,2.9,87.22,8,1000
2015,4,29,1,0,0,0,0,0,0,0,4,5,108.5,0,0.123,2.7,87,8,1000
2015,4,29,2,0,0,0,0,0,0,0,0,6,116,0,0.123,2.6,87.38,8,1000
2015,4,29,3,0,0,0,0,0,0,0,0,6,121.21,0,0.123,2.6,94.09,7,990
2015,4,29,4,0,0,0,0,0,0,0,1,6,123.45,0,0.123,2.3,94.66,7,990
2015,4,29,5,0,0,0,0,0,0,0,0,6,122.37,0,0.123,2.2,94.74,7,990
2015,4,29,6,0,0,0,0,0,0,0,7,6,118.15,0,0.123,2,94.55,7,990
2015,4,29,7,0,0,0,0,0,0,0,7,6,111.38,0,0.123,1.7,100,6,990
2015,4,29,8,0,0,0,0,0,0,0,7,6,102.78,0,0.123,1.6,100,6,990
2015,4,29,9,0,0,0,0,0,0,0,1,6,92.95,0,0.123,1.6,100,6,990
2015,4,29,10,0,39,376,89,39,376,89,1,6,82.34,0,0.123,1.5,95.15,7,1000
2015,4,29,11,0,66,655,276,66,655,276,0,6,71.32,0,0.123,1.5,91.3,8,1000
2015,4,29,12,0,80,791,473,80,791,473,0,6,60.21,0,0.123,1.5,87.16,9,1000
2015,4,29,13,0,90,864,653,90,864,653,0,6,49.39,0,0.123,1.4,80.25,10,1000
2015,4,29,14,0,266,544,686,98,902,795,7,6,39.46,0,0.123,1.4,73.81,11,1000
2015,4,29,15,0,424,173,572,103,924,891,8,6,31.57,0,0.123,1.4,73.26,11,1000
2015,4,29,16,0,432,95,517,116,914,925,7,6,27.71,0,0.123,1.4,73.5,11,1000
2015,4,29,17,0,428,239,637,121,898,903,7,6,29.57,0,0.123,1.2,79.25,10,1000
2015,4,29,18,0,383,267,598,133,851,820,8,6,36.26,0,0.123,1.1,79.84,10,1000
2015,4,29,19,0,260,458,581,131,798,690,4,6,45.61,0,0.123,0.9,85.81,9,1000
2015,4,29,20,0,119,726,523,119,726,523,0,6,56.18,0,0.123,0.7,85.94,9,1000
2015,4,29,21,0,148,325,274,102,594,332,3,6,67.22,4,0.123,0.5,85.95,9,1000
2015,4,29,22,0,74,88,92,65,393,145,4,7,78.29,0,0.123,0.5,93.48,8,1000
2015,4,29,23,0,0,0,0,0,0,0,4,7,89.06,0,0.123,0.7,100,7,1000
2015,4,30,0,0,0,0,0,0,0,0,4,6,99.2,0,0.123,0.8,98.92,7,1000
2015,4,30,1,0,0,0,0,0,0,0,4,6,108.27,0,0.123,0.9,97.39,7,1000
2015,4,30,2,0,0,0,0,0,0,0,4,6,115.74,0,0.123,0.8,100,6,1000
2015,4,30,3,0,0,0,0,0,0,0,4,6,120.92,0,0.123,0.7,100,6,1000
2015,4,30,4,0,0,0,0,0,0,0,4,6,123.14,0,0.123,0.6,100,6,1000
2015,4,30,5,0,0,0,0,0,0,0,4,6,122.06,0,0.123,0.5,95.61,7,1000
2015,4,30,6,0,0,0,0,0,0,0,4,6,117.85,0,0.123,0.4,95.92,7,1000
2015,4,30,7,0,0,0,0,0,0,0,4,6,111.11,0,0.123,0.6,96.16,7,1000
2015,4,30,8,0,0,0,0,0,0,0,4,6,102.52,0,0.123,0.9,100,6,1000
2015,4,30,9,0,0,0,0,0,0,0,4,6,92.71,0,0.123,1.2,100,6,1000
2015,4,30,10,0,13,0,13,50,264,86,4,6,82.11,0,0.123,1.4,97.57,7,1000
2015,4,30,11,0,55,0,55,88,559,269,4,6,71.1,0,0.123,1.5,97.68,7,1000
2015,4,30,12,0,215,111,270,105,723,467,4,6,59.99,0,0.123,1.4,89.7,8,1000
2015,4,30,13,0,296,99,361,112,821,649,4,6,49.15,0,0.123,1.4,82.07,9,1000
2015,4,30,14,0,365,102,445,111,886,797,4,5,39.2,4,0.123,1.3,75.67,10,1000
2015,4,30,15,0,372,387,703,119,904,892,2,5,31.28,0,0.123,1.3,70.06,11,1000
2015,4,30,16,0,120,913,931,120,913,931,0,5,27.4,0,0.123,1.2,69.54,11,1000
2015,4,30,17,0,116,913,913,116,913,913,0,5,29.29,0,0.123,1.2,64.96,12,1000
2015,4,30,18,0,112,894,836,112,894,836,0,5,36.02,0,0.123,1.2,65.16,12,1000
2015,4,30,19,0,238,515,599,107,853,707,2,5,45.41,4,0.123,1.4,70.18,11,1000
2015,4,30,20,0,158,0,158,96,793,539,4,5,56,0,0.123,1.6,71.16,11,1000
2015,4,30,21,0,86,0,86,81,681,347,4,6,67.05,0,0.123,1.8,77.58,10,1000
2015,4,30,22,0,47,0,47,55,483,155,4,6,78.12,0,0.123,2.1,91.44,8,1000
2015,4,30,23,0,3,0,3,10,55,11,4,6,88.87,4,0.123,2.4,97.62,7,1000
2015,5,1,0,0,0,0,0,0,0,0,4,6,98.99,0,0.126,2.2,100,6,1010
2015,5,1,1,0,0,0,0,0,0,0,4,5,108.04,0,0.126,1.8,99.86,6,1010
2015,5,1,2,0,0,0,0,0,0,0,0,5,115.48,0,0.126,1.6,98.46,6,1010
2015,5,1,3,0,0,0,0,0,0,0,0,4,120.63,0,0.126,1.6,100,5,1010
2015,5,1,4,0,0,0,0,0,0,0,1,4,122.84,0,0.126,1.7,100,5,1010
2015,5,1,5,0,0,0,0,0,0,0,1,4,121.76,0,0.126,1.9,100,5,1010
2015,5,1,6,0,0,0,0,0,0,0,4,4,117.56,0,0.126,2.3,100,5,1010
2015,5,1,7,0,0,0,0,0,0,0,4,5,110.83,0,0.126,2.6,96.52,6,1010
2015,5,1,8,0,0,0,0,0,0,0,4,4,102.27,0,0.126,2.9,100,5,1010
2015,5,1,9,0,0,0,0,0,0,0,4,4,92.47,0,0.126,3.1,100,5,1010
2015,5,1,10,0,3,0,3,50,283,90,4,5,81.89,0,0.126,3.3,93.63,6,1010
2015,5,1,11,0,85,577,274,85,577,274,1,4,70.88,0,0.126,3.4,90.35,6,1010
2015,5,1,12,0,182,19,192,105,723,469,4,4,59.77,0,0.126,3.3,82.23,7,1010
2015,5,1,13,0,171,1,172,117,809,649,4,4,48.92,0,0.126,3.2,81.54,7,1010
2015,5,1,14,0,235,11,244,123,862,794,4,4,38.95,0,0.126,3.1,76.22,8,1010
2015,5,1,15,0,301,19,318,109,920,897,4,4,30.99,0,0.126,2.9,71.65,9,1010
2015,5,1,16,0,367,34,397,111,928,937,4,4,27.1,0,0.126,2.8,72.08,9,1010
2015,5,1,17,0,108,927,919,108,927,919,0,4,29.01,0,0.126,2.7,72.21,9,1010
2015,5,1,18,0,99,919,845,99,919,845,0,4,35.79,0,0.126,2.5,71.95,9,1010
2015,5,1,19,0,93,887,718,93,887,718,0,4,45.21,0,0.126,2.4,71.42,9,1010
2015,5,1,20,0,84,830,551,84,830,551,0,3,55.83,0,0.126,2.3,75.65,8,1010
2015,5,1,21,0,71,731,358,71,731,358,0,3,66.88,0,0.126,2.1,80.28,7,1010
2015,5,1,22,0,50,540,163,50,540,163,0,3,77.94,0,0.126,2,86.45,6,1010
2015,5,1,23,0,11,92,13,11,92,13,0,4,88.69,0,0.126,2,94.11,5,1010
2015,5,2,0,0,0,0,0,0,0,0,1,3,98.78,0,0.126,1.9,99.91,4,1010
2015,5,2,1,0,0,0,0,0,0,0,1,3,107.81,0,0.126,1.8,99.23,4,1010
2015,5,2,2,0,0,0,0,0,0,0,0,3,115.22,0,0.126,1.7,98.78,4,1010
2015,5,2,3,0,0,0,0,0,0,0,0,3,120.34,0,0.126,1.6,98.34,4,1010
2015,5,2,4,0,0,0,0,0,0,0,1,3,122.54,0,0.126,1.3,97.94,4,1010
2015,5,2,5,0,0,0,0,0,0,0,1,3,121.46,0,0.126,1.1,97.61,4,1010
