Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,1,3,15,0,58,0,58,103,633,347,8,3,67.35,0,0.109,5,92.7,5,1010
2017,1,3,16,0,80,0,80,116,635,385,6,4,65.01,0,0.109,5.1,94.31,5,1010
2017,1,3,17,0,67,0,67,117,619,372,6,4,65.59,0,0.109,5.2,95.72,5,1010
2017,1,3,18,0,20,0,20,107,565,310,6,4,69.01,4,0.109,5.2,97.64,5,1000
2017,1,3,19,0,13,0,13,88,447,205,8,4,74.86,4,0.109,5.3,99.79,5,1000
2017,1,3,20,0,5,0,5,51,225,80,6,4,82.6,4,0.109,5.4,100,5,1000
2017,1,3,21,0,0,0,0,0,0,0,6,5,91.73,0,0.109,5.7,97.09,6,1000
2017,1,3,22,0,0,0,0,0,0,0,8,5,101.81,0,0.109,5.8,99.42,6,1000
2017,1,3,23,0,0,0,0,0,0,0,8,6,112.52,1,0.109,5.3,100,6,990
2017,1,4,0,0,0,0,0,0,0,0,8,6,123.56,0,0.109,4.1,100,6,990
2017,1,4,1,0,0,0,0,0,0,0,4,6,134.63,0,0.109,2.5,100,6,990
2017,1,4,2,0,0,0,0,0,0,0,1,6,145.31,0,0.109,1.3,100,6,990
2017,1,4,3,0,0,0,0,0,0,0,4,6,154.62,0,0.109,1,100,6,990
2017,1,4,4,0,0,0,0,0,0,0,8,4,160.19,0,0.109,1.3,100,5,980
2017,1,4,5,0,0,0,0,0,0,0,8,4,158.71,0,0.109,1.7,100,5,980
2017,1,4,6,0,0,0,0,0,0,0,8,4,151.26,0,0.109,2.2,100,5,980
2017,1,4,7,0,0,0,0,0,0,0,1,4,141.24,0,0.109,2.5,100,4,980
2017,1,4,8,0,0,0,0,0,0,0,1,4,130.33,0,0.109,2.9,100,4,980
2017,1,4,9,0,0,0,0,0,0,0,8,2,119.23,0,0.109,3,100,3,980
2017,1,4,10,0,0,0,0,0,0,0,3,2,108.28,0,0.109,3,100,3,990
2017,1,4,11,0,0,0,0,0,0,0,1,2,97.77,0,0.109,3.1,100,3,990
2017,1,4,12,0,15,127,20,15,127,20,1,2,88,0,0.109,3.3,98.58,3,990
2017,1,4,13,0,56,465,142,56,465,142,4,2,79.34,4,0.109,3.4,100,3,990
2017,1,4,14,0,119,30,129,84,596,266,4,3,72.25,4,0.109,3.2,96.42,4,990
2017,1,4,15,0,70,787,374,70,787,374,1,3,67.27,0,0.109,2.9,86.48,6,990
2017,1,4,16,0,149,6,152,78,797,416,8,4,64.91,0,0.109,2.7,83.57,7,990
2017,1,4,17,0,111,0,111,81,775,403,8,4,65.47,0,0.109,2.7,86.44,7,990
2017,1,4,18,0,51,0,51,72,746,341,8,5,68.87,4,0.109,2.6,89.06,7,990
2017,1,4,19,0,61,652,233,61,652,233,8,5,74.71,4,0.109,2.5,90.68,7,990
2017,1,4,20,0,39,446,97,39,446,97,1,5,82.45,0,0.109,2.4,97.02,6,990
2017,1,4,21,0,0,0,0,0,0,0,4,4,91.58,0,0.109,2.5,100,4,990
2017,1,4,22,0,0,0,0,0,0,0,4,4,101.66,0,0.109,2.7,100,4,990
2017,1,4,23,0,0,0,0,0,0,0,4,4,112.37,0,0.109,2.8,100,4,990
2017,1,5,0,0,0,0,0,0,0,0,8,3,123.41,0,0.109,3.1,99.63,4,990
2017,1,5,1,0,0,0,0,0,0,0,4,2,134.49,0,0.109,3.6,100,3,990
2017,1,5,2,0,0,0,0,0,0,0,4,1,145.16,0,0.109,4.1,97.46,2,990
2017,1,5,3,0,0,0,0,0,0,0,1,0,154.47,0,0.109,4.3,92.19,1,990
2017,1,5,4,0,0,0,0,0,0,0,1,-1,160.06,0,0.109,4.3,88.69,0,990
2017,1,5,5,0,0,0,0,0,0,0,1,-2,158.64,0,0.109,4.1,82.82,0,990
2017,1,5,6,0,0,0,0,0,0,0,1,-3,151.24,0,0.109,4.1,79.54,0,1000
2017,1,5,7,0,0,0,0,0,0,0,1,-3,141.25,0,0.109,4.3,83.16,-1,1000
2017,1,5,8,0,0,0,0,0,0,0,1,-3,130.35,0,0.109,4.4,80.4,-1,1000
2017,1,5,9,0,0,0,0,0,0,0,1,-4,119.24,0,0.109,4.6,75.9,-1,1000
2017,1,5,10,0,0,0,0,0,0,0,1,-5,108.29,0,0.109,4.7,71.8,-1,1000
2017,1,5,11,0,0,0,0,0,0,0,1,-6,97.77,0,0.109,4.7,73.36,-2,1000
2017,1,5,12,0,16,221,24,16,221,24,1,-6,87.99,0,0.109,4.8,65.2,-1,1000
2017,1,5,13,0,47,635,165,47,635,165,1,-7,79.31,0,0.109,4.8,61.78,-1,1000
2017,1,5,14,0,61,791,303,61,791,303,8,-8,72.2,4,0.109,4.5,54.26,0,1000
2017,1,5,15,0,87,661,343,70,852,400,8,-8,67.19,0,0.109,4.3,53.41,0,1000
2017,1,5,16,0,142,472,343,75,865,443,4,-8,64.81,0,0.109,4,53.54,0,1000
2017,1,5,17,0,170,285,289,77,842,428,8,-8,65.34,0,0.109,3.7,54.3,0,1000
2017,1,5,18,0,152,243,240,78,767,356,8,-7,68.73,4,0.109,3.4,55.5,0,1000
2017,1,5,19,0,107,215,164,65,669,243,8,-7,74.56,4,0.109,3.2,56.91,0,1000
2017,1,5,20,0,50,136,68,42,444,102,8,-6,82.3,4,0.109,2.9,59.75,0,1000
2017,1,5,21,0,0,0,0,0,0,0,8,-5,91.43,0,0.109,2.9,70.45,-1,1000
2017,1,5,22,0,0,0,0,0,0,0,4,-5,101.51,0,0.109,2.9,71.98,-1,1000
2017,1,5,23,0,0,0,0,0,0,0,8,-5,112.22,1,0.109,2.9,73.01,-1,1010
2017,1,6,0,0,0,0,0,0,0,0,8,-5,123.26,0,0.866,2.9,77.98,-2,1010
2017,1,6,1,0,0,0,0,0,0,0,8,-5,134.33,0,0.866,3,78.38,-2,1010
2017,1,6,2,0,0,0,0,0,0,0,4,-5,145,0,0.866,3.1,72.81,-1,1010
2017,1,6,3,0,0,0,0,0,0,0,8,-5,154.31,0,0.866,3,73.44,-1,1010
2017,1,6,4,0,0,0,0,0,0,0,8,-5,159.93,0,0.866,2.9,73.56,-1,1010
2017,1,6,5,0,0,0,0,0,0,0,4,-5,158.57,0,0.866,2.9,73.84,-1,1010
2017,1,6,6,0,0,0,0,0,0,0,8,-4,151.22,0,0.866,2.7,74.95,-1,1010
2017,1,6,7,0,0,0,0,0,0,0,6,-4,141.25,0,0.866,2.5,76.14,-1,1010
2017,1,6,8,0,0,0,0,0,0,0,6,-4,130.36,0,0.866,2.2,76.89,-1,1010
2017,1,6,9,0,0,0,0,0,0,0,8,-4,119.25,0,0.866,1.9,76.92,-1,1010
2017,1,6,10,0,0,0,0,0,0,0,8,-4,108.29,0,0.866,1.9,83.2,-2,1010
2017,1,6,11,0,0,0,0,0,0,0,8,-4,97.76,0,0.866,1.8,82.92,-2,1010
2017,1,6,12,0,8,0,8,17,98,20,8,-4,87.96,4,0.866,1.8,81.7,-2,1010
2017,1,6,13,0,65,0,65,68,457,153,8,-4,79.27,4,0.866,2,74.69,-1,1010
2017,1,6,14,0,118,20,124,96,637,291,8,-4,72.13,4,0.866,2.3,69.07,0,1010
2017,1,6,15,0,164,78,194,106,740,394,4,-5,67.1,0,0.866,2.5,68.08,0,1010
2017,1,6,16,0,187,151,251,107,788,444,4,-5,64.69,0,0.866,2.9,66.83,0,1010
2017,1,6,17,0,145,499,354,100,802,437,4,-5,65.21,4,0.866,3.1,65.24,0,1010
2017,1,6,18,0,120,497,301,87,780,372,4,-6,68.58,4,0.866,3.1,63.58,0,1010
2017,1,6,19,0,89,442,207,70,690,256,4,-6,74.4,4,0.866,3.1,62.52,0,1010
2017,1,6,20,0,50,277,88,45,467,109,4,-6,82.14,1,0.866,3.1,62.27,0,1010
2017,1,6,21,0,0,0,0,0,0,0,8,-6,91.27,0,0.866,3.1,68.1,-1,1010
2017,1,6,22,0,0,0,0,0,0,0,1,-6,101.35,0,0.866,3.1,67.8,-1,1010
2017,1,6,23,0,0,0,0,0,0,0,8,-6,112.06,0,0.866,3.2,67.03,-1,1010
2017,1,7,0,0,0,0,0,0,0,0,8,-6,123.1,0,0.866,3.3,70.65,-2,1010
2017,1,7,1,0,0,0,0,0,0,0,8,-6,134.18,0,0.866,3.4,69.25,-2,1010
2017,1,7,2,0,0,0,0,0,0,0,1,-7,144.84,0,0.866,3.4,67.95,-2,1010
2017,1,7,3,0,0,0,0,0,0,0,1,-7,154.15,0,0.866,3.2,71.15,-3,1010
2017,1,7,4,0,0,0,0,0,0,0,1,-7,159.79,0,0.866,3.1,69.51,-3,1020
2017,1,7,5,0,0,0,0,0,0,0,4,-7,158.49,0,0.866,3.1,68.75,-3,1020
2017,1,7,6,0,0,0,0,0,0,0,8,-8,151.19,0,0.866,3.1,67.99,-4,1020
2017,1,7,7,0,0,0,0,0,0,0,6,-8,141.24,0,0.866,3,67,-3,1020
2017,1,7,8,0,0,0,0,0,0,0,6,-8,130.36,0,0.866,3.1,66.7,-3,1020
2017,1,7,9,0,0,0,0,0,0,0,6,-8,119.25,0,0.866,3.2,67.15,-3,1020
2017,1,7,10,0,0,0,0,0,0,0,8,-8,108.29,0,0.866,3.1,67.85,-3,1020
2017,1,7,11,0,0,0,0,0,0,0,6,-7,97.75,1,0.866,2.9,69,-3,1020
2017,1,7,12,0,3,0,3,16,179,23,6,-7,87.94,4,0.866,2.8,65.22,-2,1020
2017,1,7,13,0,26,0,26,54,573,161,6,-7,79.22,4,0.866,2.9,68.03,-2,1020
2017,1,7,14,0,48,0,48,79,713,298,6,-6,72.06,4,0.866,2.9,71.94,-2,1020
2017,1,7,15,0,61,0,61,95,773,397,6,-5,67.01,0,0.866,3.1,76.47,-2,1020
2017,1,7,16,0,45,0,45,108,781,443,6,-4,64.57,0,0.866,3.6,75.17,-1,1010
2017,1,7,17,0,52,0,52,113,754,431,6,-4,65.07,0,0.866,4.2,78.39,-1,1010
2017,1,7,18,0,41,0,41,109,686,362,6,-3,68.42,0,0.866,4.9,80.44,-2,1010
2017,1,7,19,0,28,0,28,91,570,246,8,-3,74.24,4,0.866,5.4,87.81,-2,1010
2017,1,7,20,0,12,0,12,56,340,104,6,-3,81.98,4,0.866,5.9,87.36,-2,1010
2017,1,7,21,0,0,0,0,0,0,0,6,-3,91.1,0,0.866,6.4,86.3,-2,1010
2017,1,7,22,0,0,0,0,0,0,0,8,-4,101.19,0,0.866,6.9,84.02,-2,1010
2017,1,7,23,0,0,0,0,0,0,0,8,-4,111.9,0,0.866,7.3,86.9,-3,1010
2017,1,8,0,0,0,0,0,0,0,0,8,-5,122.95,0,0.866,7.2,83.32,-3,1010
2017,1,8,1,0,0,0,0,0,0,0,4,-5,134.02,0,0.866,7,87.32,-4,1010
2017,1,8,2,0,0,0,0,0,0,0,4,-6,144.68,0,0.866,6.9,85.77,-4,1010
2017,1,8,3,0,0,0,0,0,0,0,8,-6,153.99,0,0.866,6.6,84.03,-4,1010
2017,1,8,4,0,0,0,0,0,0,0,4,-6,159.64,0,0.866,6.3,88.75,-5,1010
2017,1,8,5,0,0,0,0,0,0,0,8,-6,158.4,0,0.866,5.9,87.06,-5,1010
2017,1,8,6,0,0,0,0,0,0,0,4,-7,151.16,0,0.866,5.5,84.62,-5,1010
2017,1,8,7,0,0,0,0,0,0,0,4,-7,141.23,0,0.866,5.2,88.38,-6,1010
2017,1,8,8,0,0,0,0,0,0,0,4,-8,130.36,0,0.866,5,84.02,-6,1010
2017,1,8,9,0,0,0,0,0,0,0,4,-9,119.25,0,0.866,4.9,84.21,-7,1010
2017,1,8,10,0,0,0,0,0,0,0,4,-10,108.28,0,0.866,4.6,84.73,-8,1010
2017,1,8,11,0,0,0,0,0,0,0,4,-10,97.73,0,0.866,4.5,85.92,-9,1010
2017,1,8,12,0,27,0,27,16,308,27,4,-11,87.9,4,0.866,4.4,75.71,-8,1010
2017,1,8,13,0,47,710,180,47,710,180,1,-11,79.17,0,0.866,4.4,71.54,-7,1010
2017,1,8,14,0,65,851,328,65,851,328,1,-10,71.99,0,0.866,4.4,68.33,-6,1010
2017,1,8,15,0,78,903,432,78,903,432,1,-10,66.9,0,0.866,4.4,64.45,-5,1010
2017,1,8,16,0,85,919,481,85,919,481,1,-10,64.44,0,0.866,4.4,65.79,-5,1010
2017,1,8,17,0,88,897,469,88,897,469,1,-10,64.92,0,0.866,4.3,66.68,-5,1010
2017,1,8,18,0,83,847,397,83,847,397,1,-10,68.26,0,0.866,4.1,67.38,-5,1010
2017,1,8,19,0,72,736,274,72,736,274,1,-9,74.08,0,0.866,4,68.28,-5,1010
2017,1,8,20,0,47,512,120,47,512,120,1,-9,81.81,0,0.866,3.8,68.82,-5,1020
2017,1,8,21,0,0,0,0,0,0,0,1,-10,90.94,0,0.866,3.8,72.26,-6,1020
2017,1,8,22,0,0,0,0,0,0,0,4,-10,101.03,0,0.866,3.9,71.54,-6,1020
2017,1,8,23,0,0,0,0,0,0,0,4,-10,111.74,0,0.866,4,71.58,-6,1020
2017,1,9,0,0,0,0,0,0,0,0,4,-10,122.78,1,0.866,4.1,76.7,-7,1020
2017,1,9,1,0,0,0,0,0,0,0,4,-10,133.86,0,0.866,4.3,76.21,-7,1020
2017,1,9,2,0,0,0,0,0,0,0,4,-10,144.52,1,0.866,4.4,82.42,-8,1020
2017,1,9,3,0,0,0,0,0,0,0,4,-10,153.82,0,0.866,4.5,82.42,-8,1020
2017,1,9,4,0,0,0,0,0,0,0,4,-10,159.49,0,0.866,4.6,80.3,-8,1020
2017,1,9,5,0,0,0,0,0,0,0,4,-11,158.3,0,0.866,4.5,83.07,-9,1020
2017,1,9,6,0,0,0,0,0,0,0,4,-11,151.11,0,0.866,4.5,79.7,-9,1030
2017,1,9,7,0,0,0,0,0,0,0,4,-12,141.21,0,0.866,4.4,83.78,-10,1030
2017,1,9,8,0,0,0,0,0,0,0,4,-12,130.35,1,0.866,4.3,88.05,-11,1030
2017,1,9,9,0,0,0,0,0,0,0,4,-12,119.24,1,0.866,4.1,85.41,-11,1030
2017,1,9,10,0,0,0,0,0,0,0,4,-13,108.27,0,0.866,4,82.9,-11,1030
2017,1,9,11,0,0,0,0,0,0,0,8,-13,97.71,0,0.866,3.8,87.84,-12,1030
2017,1,9,12,0,27,0,27,16,313,27,8,-13,87.86,4,0.866,3.5,78.91,-11,1030
2017,1,9,13,0,48,695,179,48,695,179,4,-13,79.11,4,0.866,3.1,74.25,-10,1030
2017,1,9,14,0,68,829,326,68,829,326,4,-12,71.9,4,0.866,2.7,67.93,-8,1030
2017,1,9,15,0,99,609,339,84,877,429,4,-12,66.79,0,0.866,2.5,64.42,-7,1030
2017,1,9,16,0,116,599,375,94,885,478,4,-12,64.31,0,0.866,2.2,61.76,-6,1030
2017,1,9,17,0,90,692,385,99,860,465,8,-11,64.76,0,0.866,1.9,63.86,-6,1030
2017,1,9,18,0,124,481,303,96,796,393,8,-11,68.09,1,0.866,1.7,63.96,-6,1030
2017,1,9,19,0,95,414,210,80,695,272,8,-11,73.9,4,0.866,1.7,65.51,-6,1030
2017,1,9,20,0,56,256,93,50,487,121,8,-11,81.64,4,0.866,1.9,66.12,-6,1030
2017,1,9,21,0,0,0,0,0,0,0,8,-11,90.76,0,0.866,2.2,70.9,-7,1030
2017,1,9,22,0,0,0,0,0,0,0,8,-11,100.86,0,0.866,2.5,72.82,-7,1030
2017,1,9,23,0,0,0,0,0,0,0,1,-10,111.58,1,0.866,2.8,75.01,-7,1030
2017,1,10,0,0,0,0,0,0,0,0,1,-10,122.62,0,0.866,3,77.1,-7,1030
2017,1,10,1,0,0,0,0,0,0,0,1,-9,133.69,1,0.866,3.1,79.92,-7,1030
2017,1,10,2,0,0,0,0,0,0,0,1,-9,144.35,0,0.866,3.1,83.32,-7,1030
2017,1,10,3,0,0,0,0,0,0,0,1,-8,153.65,0,0.866,3.2,87.43,-7,1030
2017,1,10,4,0,0,0,0,0,0,0,1,-8,159.32,0,0.866,3.2,85.68,-6,1030
2017,1,10,5,0,0,0,0,0,0,0,4,-7,158.2,1,0.866,3.2,89.51,-6,1030
2017,1,10,6,0,0,0,0,0,0,0,1,-7,151.06,1,0.866,3.2,91.2,-6,1030
2017,1,10,7,0,0,0,0,0,0,0,1,-7,141.19,0,0.866,3.1,91.36,-6,1030
2017,1,10,8,0,0,0,0,0,0,0,1,-7,130.34,0,0.866,2.9,90.54,-6,1030
2017,1,10,9,0,0,0,0,0,0,0,1,-7,119.23,0,0.866,2.7,94.81,-7,1030
2017,1,10,10,0,0,0,0,0,0,0,8,-8,108.24,0,0.866,2.5,91.63,-7,1030
2017,1,10,11,0,0,0,0,0,0,0,8,-8,97.67,0,0.866,2.2,90.07,-7,1030
2017,1,10,12,0,20,0,20,17,221,25,8,-8,87.82,1,0.866,1.8,83.48,-6,1030
2017,1,10,13,0,62,393,137,53,610,169,8,-7,79.04,4,0.866,1.6,74.91,-4,1030
2017,1,10,14,0,82,544,252,75,753,310,4,-6,71.81,0,0.866,1.8,73.58,-2,1030
2017,1,10,15,0,100,777,407,100,777,407,1,-4,66.67,0,0.866,2.3,73.56,0,1030
2017,1,10,16,0,111,785,454,111,785,454,1,-2,64.16,0,0.866,2.7,85.31,0,1030
2017,1,10,17,0,115,761,442,115,761,442,1,0,64.6,0,0.866,3.2,88.91,1,1030
2017,1,10,18,0,107,707,373,107,707,373,1,0,67.92,0,0.866,3.7,89.68,2,1030
2017,1,10,19,0,94,576,255,94,576,255,1,1,73.73,1,0.866,4.2,94.84,2,1020
2017,1,10,20,0,58,357,111,58,357,111,4,1,81.46,4,0.866,4.5,97.67,2,1020
2017,1,10,21,0,0,0,0,0,0,0,1,1,90.59,0,0.866,4.7,98.61,2,1020
2017,1,10,22,0,0,0,0,0,0,0,8,1,100.69,0,0.866,5,92.95,3,1020
2017,1,10,23,0,0,0,0,0,0,0,6,2,111.41,1,0.866,5.2,94.68,3,1020
2017,1,11,0,0,0,0,0,0,0,0,8,2,122.46,0,0.115,5.6,97,3,1020
2017,1,11,1,0,0,0,0,0,0,0,8,3,133.53,0,0.115,6,94.11,4,1020
2017,1,11,2,0,0,0,0,0,0,0,6,3,144.18,0,0.115,6.3,99.65,4,1020
2017,1,11,3,0,0,0,0,0,0,0,6,4,153.47,0,0.115,6.4,98.44,5,1020
2017,1,11,4,0,0,0,0,0,0,0,8,5,159.16,0,0.115,6.4,96.44,6,1020
2017,1,11,5,0,0,0,0,0,0,0,6,6,158.08,0,0.115,6.1,100,6,1010
2017,1,11,6,0,0,0,0,0,0,0,8,6,151,0,0.115,6,100,6,1010
2017,1,11,7,0,0,0,0,0,0,0,8,6,141.16,0,0.115,5.9,99.52,7,1010
2017,1,11,8,0,0,0,0,0,0,0,8,7,130.32,0,0.115,6,100,7,1010
2017,1,11,9,0,0,0,0,0,0,0,8,7,119.21,0,0.115,6.3,98.14,8,1010
2017,1,11,10,0,0,0,0,0,0,0,9,8,108.22,0,0.115,6.3,100,8,1010
2017,1,11,11,0,0,0,0,0,0,0,6,8,97.64,0,0.115,6,100,8,1010
2017,1,11,12,0,19,0,19,17,31,19,8,7,87.76,4,0.115,5.5,100,7,1010
2017,1,11,13,0,69,423,150,69,423,150,3,6,78.97,1,0.115,4.9,99.98,7,1010
2017,1,11,14,0,80,681,294,80,681,294,0,6,71.71,0,0.115,4.7,94.78,7,1020
2017,1,11,15,0,70,847,407,70,847,407,0,5,66.55,0,0.115,4.1,89.46,7,1020
2017,1,11,16,0,67,899,461,67,899,461,0,5,64.01,0,0.115,3,87.74,7,1020
2017,1,11,17,0,64,907,456,64,907,456,0,5,64.43,0,0.115,2.4,81.92,8,1020
2017,1,11,18,0,107,544,313,59,875,391,8,5,67.74,0,0.115,2.1,82.27,8,1020
2017,1,11,19,0,78,506,221,51,792,275,8,5,73.54,4,0.115,2,89.76,7,1020
2017,1,11,20,0,36,607,128,36,607,128,8,5,81.28,4,0.115,2.2,95.56,6,1020
2017,1,11,21,0,0,0,0,0,0,0,8,4,90.41,0,0.115,2.5,100,5,1020
2017,1,11,22,0,0,0,0,0,0,0,8,4,100.52,0,0.115,2.6,100,4,1020
2017,1,11,23,0,0,0,0,0,0,0,6,4,111.24,0,0.115,2.5,100,4,1020
2017,1,12,0,0,0,0,0,0,0,0,6,4,122.29,0,0.115,2.5,100,4,1020
2017,1,12,1,0,0,0,0,0,0,0,6,4,133.36,0,0.115,2.7,100,4,1020
2017,1,12,2,0,0,0,0,0,0,0,6,4,144,0,0.115,2.9,100,4,1020
2017,1,12,3,0,0,0,0,0,0,0,6,4,153.28,0,0.115,3.2,100,4,1020
2017,1,12,4,0,0,0,0,0,0,0,6,4,158.98,0,0.115,3.7,100,5,1010
2017,1,12,5,0,0,0,0,0,0,0,6,6,157.96,0,0.115,4,100,6,1010
2017,1,12,6,0,0,0,0,0,0,0,6,6,150.93,0,0.115,4,100,6,1010
2017,1,12,7,0,0,0,0,0,0,0,8,7,141.12,0,0.115,4.4,100,7,1010
2017,1,12,8,0,0,0,0,0,0,0,8,8,130.29,0,0.115,5,100,8,1010
